Datetime,level
2024-11-23 14:10:00,2.042
2024-11-23 14:15:00,2.042
2024-11-23 14:20:00,2.045
2024-11-23 14:25:00,2.044
2024-11-23 14:30:00,2.045
2024-11-23 14:35:00,2.045
2024-11-23 14:40:00,2.045
2024-11-23 14:45:00,2.045
2024-11-23 14:50:00,2.045
2024-11-23 14:55:00,2.045
2024-11-23 15:00:00,2.046
2024-11-23 15:05:00,2.046
2024-11-23 15:10:00,2.045
2024-11-23 15:15:00,2.045
2024-11-23 15:20:00,2.045
2024-11-23 15:25:00,2.045
2024-11-23 15:30:00,2.044
2024-11-23 15:35:00,2.045
2024-11-23 15:40:00,2.045
2024-11-23 15:45:00,2.044
2024-11-23 15:50:00,2.045
2024-11-23 15:55:00,2.044
2024-11-23 16:00:00,2.043
2024-11-23 16:05:00,2.044
2024-11-23 16:15:00,2.044
2024-11-23 16:20:00,2.045
2024-11-23 16:25:00,2.045
2024-11-23 16:30:00,2.043
2024-11-23 16:35:00,2.043
2024-11-23 16:40:00,2.043
2024-11-23 16:45:00,2.042
2024-11-23 16:50:00,2.042
2024-11-23 16:55:00,2.042
2024-11-23 17:00:00,2.042
2024-11-23 17:05:00,2.041
2024-11-23 17:10:00,2.041
2024-11-23 17:15:00,2.041
2024-11-23 17:20:00,2.039
2024-11-23 17:25:00,2.039
2024-11-23 17:30:00,2.036
2024-11-23 17:40:00,2.039
2024-11-23 17:45:00,2.039
2024-11-23 17:55:00,2.039
2024-11-23 18:00:00,2.038
2024-11-23 18:05:00,2.037
2024-11-23 18:10:00,2.035
2024-11-23 18:15:00,2.035
2024-11-23 18:20:00,2.035
2024-11-23 18:25:00,2.035
2024-11-23 18:40:00,2.032
2024-11-23 18:45:00,2.033
2024-11-23 18:50:00,2.032
2024-11-23 18:55:00,2.03
2024-11-23 19:00:00,2.03
2024-11-23 19:05:00,2.03
2024-11-23 19:10:00,2.029
2024-11-23 19:15:00,2.029
2024-11-23 19:20:00,2.029
2024-11-23 19:25:00,2.028
2024-11-23 19:35:00,2.028
2024-11-23 19:40:00,2.023
2024-11-23 19:45:00,2.025
2024-11-23 19:50:00,2.024
2024-11-23 19:55:00,2.024
2024-11-23 20:00:00,2.024
2024-11-23 20:05:00,2.023
2024-11-23 20:10:00,2.023
2024-11-23 20:15:00,2.023
2024-11-23 20:20:00,2.022
2024-11-23 20:35:00,2.013
2024-11-23 20:40:00,2.019
2024-11-23 20:45:00,2.011
2024-11-23 20:55:00,2.016
2024-11-23 21:00:00,2.01
2024-11-23 21:15:00,2.012
2024-11-23 21:20:00,2.013
2024-11-23 21:25:00,2.01
2024-11-23 21:30:00,2.01
2024-11-23 21:35:00,2.01
2024-11-23 21:40:00,2.01
2024-11-23 21:45:00,2.009
2024-11-23 21:50:00,2.006
2024-11-23 21:55:00,2.005
2024-11-23 22:00:00,2.004
2024-11-23 22:05:00,2.003
2024-11-23 22:10:00,2.003
2024-11-23 22:15:00,2.003
2024-11-23 22:20:00,2.0
2024-11-23 22:25:00,1.999
2024-11-23 22:30:00,1.997
2024-11-23 22:35:00,1.999
2024-11-23 22:40:00,1.997
2024-11-23 22:45:00,1.996
2024-11-23 22:50:00,1.996
2024-11-23 22:55:00,1.995
2024-11-23 23:00:00,1.993
2024-11-23 23:05:00,1.993
2024-11-23 23:10:00,1.992
2024-11-23 23:15:00,1.992
2024-11-23 23:20:00,1.991
2024-11-23 23:25:00,1.992
2024-11-23 23:35:00,1.99
2024-11-23 23:40:00,1.989
2024-11-23 23:45:00,1.985
2024-11-23 23:55:00,1.984
2024-11-24 00:00:00,1.986
2024-11-24 00:05:00,1.985
2024-11-24 00:10:00,1.985
2024-11-24 00:15:00,1.982
2024-11-24 00:20:00,1.983
2024-11-24 00:25:00,1.983
2024-11-24 00:35:00,1.982
2024-11-24 00:40:00,1.983
2024-11-24 00:45:00,1.982
2024-11-24 00:50:00,1.984
2024-11-24 01:00:00,1.984
2024-11-24 01:05:00,1.983
2024-11-24 01:10:00,1.985
2024-11-24 01:15:00,1.98
2024-11-24 01:20:00,1.985
2024-11-24 01:25:00,1.987
2024-11-24 01:30:00,1.986
2024-11-24 01:35:00,1.987
2024-11-24 01:40:00,1.986
2024-11-24 01:45:00,1.986
2024-11-24 01:50:00,1.986
2024-11-24 01:55:00,1.987
2024-11-24 02:00:00,1.988
2024-11-24 02:05:00,1.987
2024-11-24 02:10:00,1.988
